series_id,date,value
CN_IMPORTS_YTD_YOY,2012-01-01,-15.3
CN_IMPORTS_YTD_YOY,2012-02-01,7.7
CN_IMPORTS_YTD_YOY,2012-03-01,6.8
CN_IMPORTS_YTD_YOY,2012-04-01,5.1
CN_IMPORTS_YTD_YOY,2012-05-01,6.7
CN_IMPORTS_YTD_YOY,2012-06-01,6.7
CN_IMPORTS_YTD_YOY,2012-07-01,6.4
CN_IMPORTS_YTD_YOY,2012-08-01,5.1
CN_IMPORTS_YTD_YOY,2012-09-01,4.8
CN_IMPORTS_YTD_YOY,2012-10-01,4.6
CN_IMPORTS_YTD_YOY,2012-11-01,4.1
CN_IMPORTS_YTD_YOY,2012-12-01,4.3
CN_IMPORTS_YTD_YOY,2013-01-01,28.8
CN_IMPORTS_YTD_YOY,2013-02-01,5
CN_IMPORTS_YTD_YOY,2013-03-01,8.4
CN_IMPORTS_YTD_YOY,2013-04-01,10.6
CN_IMPORTS_YTD_YOY,2013-05-01,8.2
CN_IMPORTS_YTD_YOY,2013-06-01,6.7
CN_IMPORTS_YTD_YOY,2013-07-01,7.3
CN_IMPORTS_YTD_YOY,2013-08-01,7.3
CN_IMPORTS_YTD_YOY,2013-09-01,7.3
CN_IMPORTS_YTD_YOY,2013-10-01,7.3
CN_IMPORTS_YTD_YOY,2013-11-01,7.1
CN_IMPORTS_YTD_YOY,2013-12-01,7.3
CN_IMPORTS_YTD_YOY,2014-01-01,9.8
CN_IMPORTS_YTD_YOY,2014-02-01,9.8
CN_IMPORTS_YTD_YOY,2014-03-01,1.4
CN_IMPORTS_YTD_YOY,2014-04-01,1.2
CN_IMPORTS_YTD_YOY,2014-05-01,0.6
CN_IMPORTS_YTD_YOY,2014-06-01,1.4
CN_IMPORTS_YTD_YOY,2014-07-01,0.9
CN_IMPORTS_YTD_YOY,2014-08-01,0.5
CN_IMPORTS_YTD_YOY,2014-09-01,1.2
CN_IMPORTS_YTD_YOY,2014-10-01,1.5
CN_IMPORTS_YTD_YOY,2014-11-01,0.7
CN_IMPORTS_YTD_YOY,2014-12-01,0.4
CN_IMPORTS_YTD_YOY,2015-01-01,-19.7
CN_IMPORTS_YTD_YOY,2015-02-01,-20
CN_IMPORTS_YTD_YOY,2015-03-01,-17.5
CN_IMPORTS_YTD_YOY,2015-04-01,-17.1
CN_IMPORTS_YTD_YOY,2015-05-01,-17.1
CN_IMPORTS_YTD_YOY,2015-06-01,-15.4
CN_IMPORTS_YTD_YOY,2015-07-01,-14.4
CN_IMPORTS_YTD_YOY,2015-08-01,-14.3
CN_IMPORTS_YTD_YOY,2015-09-01,-15
CN_IMPORTS_YTD_YOY,2015-10-01,-15.4
CN_IMPORTS_YTD_YOY,2015-11-01,-14.8
CN_IMPORTS_YTD_YOY,2015-12-01,-14.2
CN_IMPORTS_YTD_YOY,2016-01-01,-19.9
CN_IMPORTS_YTD_YOY,2016-02-01,-17.2
CN_IMPORTS_YTD_YOY,2016-03-01,-13.9
CN_IMPORTS_YTD_YOY,2016-04-01,-13.2
CN_IMPORTS_YTD_YOY,2016-05-01,-10.7
CN_IMPORTS_YTD_YOY,2016-06-01,-10.4
CN_IMPORTS_YTD_YOY,2016-07-01,-10.7
CN_IMPORTS_YTD_YOY,2016-08-01,-9.2
CN_IMPORTS_YTD_YOY,2016-09-01,-8.3
CN_IMPORTS_YTD_YOY,2016-10-01,-7.6
CN_IMPORTS_YTD_YOY,2016-11-01,-6.4
CN_IMPORTS_YTD_YOY,2016-12-01,-5.5
CN_IMPORTS_YTD_YOY,2017-01-01,17
CN_IMPORTS_YTD_YOY,2017-02-01,26.8
CN_IMPORTS_YTD_YOY,2017-03-01,24.3
CN_IMPORTS_YTD_YOY,2017-04-01,20.7
CN_IMPORTS_YTD_YOY,2017-05-01,19.3
CN_IMPORTS_YTD_YOY,2017-06-01,18.8
CN_IMPORTS_YTD_YOY,2017-07-01,17.7
CN_IMPORTS_YTD_YOY,2017-08-01,17.1
CN_IMPORTS_YTD_YOY,2017-09-01,17.3
CN_IMPORTS_YTD_YOY,2017-10-01,17.3
CN_IMPORTS_YTD_YOY,2017-11-01,17.3
CN_IMPORTS_YTD_YOY,2017-12-01,15.9
CN_IMPORTS_YTD_YOY,2018-01-01,37.6
CN_IMPORTS_YTD_YOY,2018-02-01,22.2
CN_IMPORTS_YTD_YOY,2018-03-01,19.4
CN_IMPORTS_YTD_YOY,2018-04-01,20.1
CN_IMPORTS_YTD_YOY,2018-05-01,21.4
CN_IMPORTS_YTD_YOY,2018-06-01,20
CN_IMPORTS_YTD_YOY,2018-07-01,21.1
CN_IMPORTS_YTD_YOY,2018-08-01,21
CN_IMPORTS_YTD_YOY,2018-09-01,20.2
CN_IMPORTS_YTD_YOY,2018-10-01,20.2
CN_IMPORTS_YTD_YOY,2018-11-01,18.3
CN_IMPORTS_YTD_YOY,2018-12-01,15.8
CN_IMPORTS_YTD_YOY,2019-01-01,-0.9
CN_IMPORTS_YTD_YOY,2019-02-01,-2.4
CN_IMPORTS_YTD_YOY,2019-03-01,-4.1
CN_IMPORTS_YTD_YOY,2019-04-01,-1.9
CN_IMPORTS_YTD_YOY,2019-05-01,-3.3
CN_IMPORTS_YTD_YOY,2019-06-01,-3.9
CN_IMPORTS_YTD_YOY,2019-07-01,-4
CN_IMPORTS_YTD_YOY,2019-08-01,-4.2
CN_IMPORTS_YTD_YOY,2019-09-01,-4.7
CN_IMPORTS_YTD_YOY,2019-10-01,-4.9
CN_IMPORTS_YTD_YOY,2019-11-01,-4.3
CN_IMPORTS_YTD_YOY,2019-12-01,-2.7
CN_IMPORTS_YTD_YOY,2020-01-01,-12.7
CN_IMPORTS_YTD_YOY,2020-02-01,-4.1
CN_IMPORTS_YTD_YOY,2020-03-01,-3.1
CN_IMPORTS_YTD_YOY,2020-04-01,-6.2
CN_IMPORTS_YTD_YOY,2020-05-01,-8.4
CN_IMPORTS_YTD_YOY,2020-06-01,-6.6
CN_IMPORTS_YTD_YOY,2020-07-01,-5.8
CN_IMPORTS_YTD_YOY,2020-08-01,-5.4
CN_IMPORTS_YTD_YOY,2020-09-01,-3.3
CN_IMPORTS_YTD_YOY,2020-10-01,-2.5
CN_IMPORTS_YTD_YOY,2020-11-01,-1.9
CN_IMPORTS_YTD_YOY,2020-12-01,-1.1
CN_IMPORTS_YTD_YOY,2021-01-01,28.7
CN_IMPORTS_YTD_YOY,2021-02-01,24
CN_IMPORTS_YTD_YOY,2021-03-01,29.4
CN_IMPORTS_YTD_YOY,2021-04-01,33
CN_IMPORTS_YTD_YOY,2021-05-01,36.6
CN_IMPORTS_YTD_YOY,2021-06-01,36.7
CN_IMPORTS_YTD_YOY,2021-07-01,35.3
CN_IMPORTS_YTD_YOY,2021-08-01,35
CN_IMPORTS_YTD_YOY,2021-09-01,32.6
CN_IMPORTS_YTD_YOY,2021-10-01,31.2
CN_IMPORTS_YTD_YOY,2021-11-01,31.3
CN_IMPORTS_YTD_YOY,2021-12-01,30.1
CN_IMPORTS_YTD_YOY,2022-01-01,21
CN_IMPORTS_YTD_YOY,2022-02-01,16.8
CN_IMPORTS_YTD_YOY,2022-03-01,10.6
CN_IMPORTS_YTD_YOY,2022-04-01,7.8
CN_IMPORTS_YTD_YOY,2022-05-01,6.9
CN_IMPORTS_YTD_YOY,2022-06-01,5.6
CN_IMPORTS_YTD_YOY,2022-07-01,5
CN_IMPORTS_YTD_YOY,2022-08-01,4.4
CN_IMPORTS_YTD_YOY,2022-09-01,3.9
CN_IMPORTS_YTD_YOY,2022-10-01,3.4
CN_IMPORTS_YTD_YOY,2022-11-01,2
CN_IMPORTS_YTD_YOY,2022-12-01,1.1
CN_IMPORTS_YTD_YOY,2023-01-01,-21
CN_IMPORTS_YTD_YOY,2023-02-01,-10
CN_IMPORTS_YTD_YOY,2023-03-01,-7.2
CN_IMPORTS_YTD_YOY,2023-04-01,-7.6
CN_IMPORTS_YTD_YOY,2023-05-01,-7.1
CN_IMPORTS_YTD_YOY,2023-06-01,-7.1
CN_IMPORTS_YTD_YOY,2023-07-01,-7.8
CN_IMPORTS_YTD_YOY,2023-08-01,-7.7
CN_IMPORTS_YTD_YOY,2023-09-01,-7.6
CN_IMPORTS_YTD_YOY,2023-10-01,-6.6
CN_IMPORTS_YTD_YOY,2023-11-01,-6.1
CN_IMPORTS_YTD_YOY,2023-12-01,-5.5
CN_IMPORTS_YTD_YOY,2024-01-01,15.6
CN_IMPORTS_YTD_YOY,2024-02-01,3.7
CN_IMPORTS_YTD_YOY,2024-03-01,1.6
CN_IMPORTS_YTD_YOY,2024-04-01,3.2
CN_IMPORTS_YTD_YOY,2024-05-01,3
CN_IMPORTS_YTD_YOY,2024-06-01,2
CN_IMPORTS_YTD_YOY,2024-07-01,2.7
CN_IMPORTS_YTD_YOY,2024-08-01,2.4
CN_IMPORTS_YTD_YOY,2024-09-01,2.1
CN_IMPORTS_YTD_YOY,2024-10-01,1.7
CN_IMPORTS_YTD_YOY,2024-11-01,1.1
CN_IMPORTS_YTD_YOY,2024-12-01,1.1
CN_IMPORTS_YTD_YOY,2025-01-01,-16.3
CN_IMPORTS_YTD_YOY,2025-02-01,-8.3
CN_IMPORTS_YTD_YOY,2025-03-01,-6.9
CN_IMPORTS_YTD_YOY,2025-04-01,-5.1
CN_IMPORTS_YTD_YOY,2025-05-01,-4.8
CN_IMPORTS_YTD_YOY,2025-06-01,-3.8
CN_IMPORTS_YTD_YOY,2025-07-01,-2.6
CN_IMPORTS_YTD_YOY,2025-08-01,-2.1
CN_IMPORTS_YTD_YOY,2025-09-01,-1
CN_IMPORTS_YTD_YOY,2025-10-01,-0.8
CN_IMPORTS_YTD_YOY,2025-11-01,-0.6
CN_IMPORTS_YTD_YOY,2025-12-01,0
CN_IMPORTS_YTD_YOY,2026-01-01,26.6
CN_IMPORTS_YTD_YOY,2026-02-01,20.5
CN_IMPORTS_YTD_YOY,2026-03-01,23.4
CN_IMPORTS_YTD_YOY,2026-04-01,23.9
CN_IMPORTS_YTD_YOY,2026-05-01,24.6
CN_IMPORTS_YTD_YOY,2026-06-01,26.6
CN_IP_YOY,2008-02-01,15.4
CN_IP_YOY,2008-03-01,17.8
CN_IP_YOY,2008-04-01,15.7
CN_IP_YOY,2008-05-01,16
CN_IP_YOY,2008-06-01,16
CN_IP_YOY,2008-07-01,14.7
CN_IP_YOY,2008-08-01,12.8
CN_IP_YOY,2008-09-01,11.4
CN_IP_YOY,2008-10-01,8.2
CN_IP_YOY,2008-11-01,5.4
CN_IP_YOY,2008-12-01,5.7
CN_IP_YOY,2009-02-01,11
CN_IP_YOY,2009-03-01,8.3
CN_IP_YOY,2009-04-01,7.3
CN_IP_YOY,2009-05-01,8.9
CN_IP_YOY,2009-06-01,10.7
CN_IP_YOY,2009-07-01,10.8
CN_IP_YOY,2009-08-01,12.3
CN_IP_YOY,2009-09-01,13.9
CN_IP_YOY,2009-10-01,16.1
CN_IP_YOY,2009-11-01,19.2
CN_IP_YOY,2009-12-01,18.5
CN_IP_YOY,2010-02-01,12.8
CN_IP_YOY,2010-03-01,18.1
CN_IP_YOY,2010-04-01,17.8
CN_IP_YOY,2010-05-01,16.5
CN_IP_YOY,2010-06-01,13.7
CN_IP_YOY,2010-07-01,13.4
CN_IP_YOY,2010-08-01,13.9
CN_IP_YOY,2010-09-01,13.3
CN_IP_YOY,2010-10-01,13.1
CN_IP_YOY,2010-11-01,13.3
CN_IP_YOY,2010-12-01,13.5
CN_IP_YOY,2011-02-01,14.9
CN_IP_YOY,2011-03-01,14.8
CN_IP_YOY,2011-04-01,13.4
CN_IP_YOY,2011-05-01,13.3
CN_IP_YOY,2011-06-01,15.1
CN_IP_YOY,2011-07-01,14
CN_IP_YOY,2011-08-01,13.5
CN_IP_YOY,2011-09-01,13.8
CN_IP_YOY,2011-10-01,13.2
CN_IP_YOY,2011-11-01,12.4
CN_IP_YOY,2011-12-01,12.8
CN_IP_YOY,2012-02-01,21.3
CN_IP_YOY,2012-03-01,11.9
CN_IP_YOY,2012-04-01,9.3
CN_IP_YOY,2012-05-01,9.6
CN_IP_YOY,2012-06-01,9.5
CN_IP_YOY,2012-07-01,9.2
CN_IP_YOY,2012-08-01,8.9
CN_IP_YOY,2012-09-01,9.2
CN_IP_YOY,2012-10-01,9.6
CN_IP_YOY,2012-11-01,10.1
CN_IP_YOY,2012-12-01,10.3
CN_IP_YOY,2013-02-01,9.9
CN_IP_YOY,2013-03-01,8.9
CN_IP_YOY,2013-04-01,9.3
CN_IP_YOY,2013-05-01,9.2
CN_IP_YOY,2013-06-01,8.9
CN_IP_YOY,2013-07-01,9.7
CN_IP_YOY,2013-08-01,10.4
CN_IP_YOY,2013-09-01,10.2
CN_IP_YOY,2013-10-01,10.3
CN_IP_YOY,2013-11-01,10
CN_IP_YOY,2013-12-01,9.7
CN_IP_YOY,2014-02-01,8.6
CN_IP_YOY,2014-03-01,8.8
CN_IP_YOY,2014-04-01,8.7
CN_IP_YOY,2014-05-01,8.8
CN_IP_YOY,2014-06-01,9.2
CN_IP_YOY,2014-07-01,9
CN_IP_YOY,2014-08-01,6.9
CN_IP_YOY,2014-09-01,8
CN_IP_YOY,2014-10-01,7.7
CN_IP_YOY,2014-11-01,7.2
CN_IP_YOY,2014-12-01,7.9
CN_IP_YOY,2015-03-01,5.6
CN_IP_YOY,2015-04-01,5.9
CN_IP_YOY,2015-05-01,6.1
CN_IP_YOY,2015-06-01,6.8
CN_IP_YOY,2015-07-01,6
CN_IP_YOY,2015-08-01,6.1
CN_IP_YOY,2015-09-01,5.7
CN_IP_YOY,2015-10-01,5.6
CN_IP_YOY,2015-11-01,6.2
CN_IP_YOY,2015-12-01,5.9
CN_IP_YOY,2016-03-01,6.8
CN_IP_YOY,2016-04-01,6
CN_IP_YOY,2016-05-01,6
CN_IP_YOY,2016-06-01,6.2
CN_IP_YOY,2016-07-01,6
CN_IP_YOY,2016-08-01,6.3
CN_IP_YOY,2016-09-01,6.1
CN_IP_YOY,2016-10-01,6.1
CN_IP_YOY,2016-11-01,6.2
CN_IP_YOY,2016-12-01,6
CN_IP_YOY,2017-03-01,7.6
CN_IP_YOY,2017-04-01,6.5
CN_IP_YOY,2017-05-01,6.5
CN_IP_YOY,2017-06-01,7.6
CN_IP_YOY,2017-07-01,6.4
CN_IP_YOY,2017-08-01,6
CN_IP_YOY,2017-09-01,6.6
CN_IP_YOY,2017-10-01,6.2
CN_IP_YOY,2017-11-01,6.1
CN_IP_YOY,2017-12-01,6.2
CN_IP_YOY,2018-03-01,6
CN_IP_YOY,2018-04-01,7
CN_IP_YOY,2018-05-01,6.8
CN_IP_YOY,2018-06-01,6
CN_IP_YOY,2018-07-01,6
CN_IP_YOY,2018-08-01,6.1
CN_IP_YOY,2018-09-01,5.8
CN_IP_YOY,2018-10-01,5.9
CN_IP_YOY,2018-11-01,5.4
CN_IP_YOY,2018-12-01,5.7
CN_IP_YOY,2019-03-01,8.5
CN_IP_YOY,2019-04-01,5.4
CN_IP_YOY,2019-05-01,5
CN_IP_YOY,2019-06-01,6.3
CN_IP_YOY,2019-07-01,4.8
CN_IP_YOY,2019-08-01,4.4
CN_IP_YOY,2019-09-01,5.8
CN_IP_YOY,2019-10-01,4.7
CN_IP_YOY,2019-11-01,6.2
CN_IP_YOY,2019-12-01,6.9
CN_IP_YOY,2020-03-01,-1.1
CN_IP_YOY,2020-04-01,3.9
CN_IP_YOY,2020-05-01,4.4
CN_IP_YOY,2020-06-01,4.8
CN_IP_YOY,2020-07-01,4.8
CN_IP_YOY,2020-08-01,5.6
CN_IP_YOY,2020-09-01,6.9
CN_IP_YOY,2020-10-01,6.9
CN_IP_YOY,2020-11-01,7
CN_IP_YOY,2020-12-01,7.3
CN_IP_YOY,2021-03-01,14.1
CN_IP_YOY,2021-04-01,9.8
CN_IP_YOY,2021-05-01,8.8
CN_IP_YOY,2021-06-01,8.3
CN_IP_YOY,2021-07-01,6.4
CN_IP_YOY,2021-08-01,5.3
CN_IP_YOY,2021-09-01,3.1
CN_IP_YOY,2021-10-01,3.5
CN_IP_YOY,2021-11-01,3.8
CN_IP_YOY,2021-12-01,4.3
CN_IP_YOY,2022-03-01,5
CN_IP_YOY,2022-04-01,-2.9
CN_IP_YOY,2022-05-01,0.7
CN_IP_YOY,2022-06-01,3.9
CN_IP_YOY,2022-07-01,3.8
CN_IP_YOY,2022-08-01,4.2
CN_IP_YOY,2022-09-01,6.3
CN_IP_YOY,2022-10-01,5
CN_IP_YOY,2022-11-01,2.2
CN_IP_YOY,2022-12-01,1.3
CN_IP_YOY,2023-03-01,3.9
CN_IP_YOY,2023-04-01,5.6
CN_IP_YOY,2023-05-01,3.5
CN_IP_YOY,2023-06-01,4.4
CN_IP_YOY,2023-07-01,3.7
CN_IP_YOY,2023-08-01,4.5
CN_IP_YOY,2023-09-01,4.5
CN_IP_YOY,2023-10-01,4.6
CN_IP_YOY,2023-11-01,6.6
CN_IP_YOY,2023-12-01,6.8
CN_IP_YOY,2024-03-01,4.5
CN_IP_YOY,2024-04-01,6.7
CN_IP_YOY,2024-05-01,5.6
CN_IP_YOY,2024-06-01,5.3
CN_IP_YOY,2024-07-01,5.1
CN_IP_YOY,2024-08-01,4.5
CN_IP_YOY,2024-09-01,5.4
CN_IP_YOY,2024-10-01,5.3
CN_IP_YOY,2024-11-01,5.4
CN_IP_YOY,2024-12-01,6.2
CN_IP_YOY,2025-03-01,7.7
CN_IP_YOY,2025-04-01,6.1
CN_IP_YOY,2025-05-01,5.8
CN_IP_YOY,2025-06-01,6.8
CN_IP_YOY,2025-07-01,5.7
CN_IP_YOY,2025-08-01,5.2
CN_IP_YOY,2025-09-01,6.5
CN_IP_YOY,2025-10-01,4.9
CN_IP_YOY,2025-11-01,4.8
CN_IP_YOY,2025-12-01,5.2
CN_IP_YOY,2026-03-01,5.7
CN_IP_YOY,2026-04-01,4.1
CN_IP_YOY,2026-05-01,4.5
CN_IP_YOY,2026-06-01,5.3
CN_LPR_1Y,2017-12-18,4.3
CN_LPR_1Y,2017-12-19,4.3
CN_LPR_1Y,2017-12-20,4.3
CN_LPR_1Y,2017-12-21,4.3
CN_LPR_1Y,2017-12-22,4.3
CN_LPR_1Y,2017-12-25,4.3
CN_LPR_1Y,2017-12-26,4.3
CN_LPR_1Y,2017-12-27,4.3
CN_LPR_1Y,2017-12-28,4.3
CN_LPR_1Y,2017-12-29,4.3
CN_LPR_1Y,2018-01-02,4.3
CN_LPR_1Y,2018-01-03,4.3
CN_LPR_1Y,2018-01-04,4.3
CN_LPR_1Y,2018-01-05,4.3
CN_LPR_1Y,2018-01-08,4.3
CN_LPR_1Y,2018-01-09,4.3
CN_LPR_1Y,2018-01-10,4.3
CN_LPR_1Y,2018-01-11,4.3
CN_LPR_1Y,2018-01-12,4.3
CN_LPR_1Y,2018-01-15,4.3
CN_LPR_1Y,2018-01-16,4.3
CN_LPR_1Y,2018-01-17,4.3
CN_LPR_1Y,2018-01-18,4.3
CN_LPR_1Y,2018-01-19,4.3
CN_LPR_1Y,2018-01-22,4.3
CN_LPR_1Y,2018-01-23,4.3
CN_LPR_1Y,2018-01-24,4.3
CN_LPR_1Y,2018-01-25,4.3
CN_LPR_1Y,2018-01-26,4.3
CN_LPR_1Y,2018-01-29,4.3
CN_LPR_1Y,2018-01-30,4.3
CN_LPR_1Y,2018-01-31,4.3
CN_LPR_1Y,2018-02-01,4.3
CN_LPR_1Y,2018-02-02,4.3
CN_LPR_1Y,2018-02-05,4.3
CN_LPR_1Y,2018-02-06,4.3
CN_LPR_1Y,2018-02-07,4.3
CN_LPR_1Y,2018-02-08,4.3
CN_LPR_1Y,2018-02-09,4.3
CN_LPR_1Y,2018-02-11,4.3
CN_LPR_1Y,2018-02-12,4.3
CN_LPR_1Y,2018-02-13,4.3
CN_LPR_1Y,2018-02-14,4.3
CN_LPR_1Y,2018-02-22,4.3
CN_LPR_1Y,2018-02-23,4.3
CN_LPR_1Y,2018-02-24,4.3
CN_LPR_1Y,2018-02-26,4.3
CN_LPR_1Y,2018-02-27,4.3
CN_LPR_1Y,2018-02-28,4.3
CN_LPR_1Y,2018-03-01,4.3
CN_LPR_1Y,2018-03-02,4.3
CN_LPR_1Y,2018-03-05,4.3
CN_LPR_1Y,2018-03-06,4.3
CN_LPR_1Y,2018-03-07,4.3
CN_LPR_1Y,2018-03-08,4.3
CN_LPR_1Y,2018-03-09,4.3
CN_LPR_1Y,2018-03-12,4.3
CN_LPR_1Y,2018-03-13,4.3
CN_LPR_1Y,2018-03-14,4.3
CN_LPR_1Y,2018-03-15,4.3
CN_LPR_1Y,2018-03-16,4.3
CN_LPR_1Y,2018-03-19,4.3
CN_LPR_1Y,2018-03-20,4.3
CN_LPR_1Y,2018-03-21,4.3
CN_LPR_1Y,2018-03-22,4.3
CN_LPR_1Y,2018-03-23,4.3
CN_LPR_1Y,2018-03-26,4.3
CN_LPR_1Y,2018-03-27,4.3
CN_LPR_1Y,2018-03-28,4.3
CN_LPR_1Y,2018-03-29,4.3
CN_LPR_1Y,2018-03-30,4.3
CN_LPR_1Y,2018-04-02,4.3
CN_LPR_1Y,2018-04-03,4.3
CN_LPR_1Y,2018-04-04,4.3
CN_LPR_1Y,2018-04-08,4.31
CN_LPR_1Y,2018-04-09,4.31
CN_LPR_1Y,2018-04-10,4.31
CN_LPR_1Y,2018-04-11,4.31
CN_LPR_1Y,2018-04-12,4.31
CN_LPR_1Y,2018-04-13,4.31
CN_LPR_1Y,2018-04-16,4.31
CN_LPR_1Y,2018-04-17,4.31
CN_LPR_1Y,2018-04-18,4.31
CN_LPR_1Y,2018-04-19,4.31
CN_LPR_1Y,2018-04-20,4.31
CN_LPR_1Y,2018-04-23,4.31
CN_LPR_1Y,2018-04-24,4.31
CN_LPR_1Y,2018-04-25,4.31
CN_LPR_1Y,2018-04-26,4.31
CN_LPR_1Y,2018-04-27,4.31
CN_LPR_1Y,2018-04-28,4.31
CN_LPR_1Y,2018-05-02,4.31
CN_LPR_1Y,2018-05-03,4.31
CN_LPR_1Y,2018-05-04,4.31
CN_LPR_1Y,2018-05-07,4.31
CN_LPR_1Y,2018-05-08,4.31
CN_LPR_1Y,2018-05-09,4.31
CN_LPR_1Y,2018-05-10,4.31
CN_LPR_1Y,2018-05-11,4.31
CN_LPR_1Y,2018-05-14,4.31
CN_LPR_1Y,2018-05-15,4.31
CN_LPR_1Y,2018-05-16,4.31
CN_LPR_1Y,2018-05-17,4.31
CN_LPR_1Y,2018-05-18,4.31
CN_LPR_1Y,2018-05-21,4.31
CN_LPR_1Y,2018-05-22,4.31
CN_LPR_1Y,2018-05-23,4.31
CN_LPR_1Y,2018-05-24,4.31
CN_LPR_1Y,2018-05-25,4.31
CN_LPR_1Y,2018-05-28,4.31
CN_LPR_1Y,2018-05-29,4.31
CN_LPR_1Y,2018-05-30,4.31
CN_LPR_1Y,2018-05-31,4.31
CN_LPR_1Y,2018-06-01,4.31
CN_LPR_1Y,2018-06-04,4.31
CN_LPR_1Y,2018-06-05,4.31
CN_LPR_1Y,2018-06-06,4.31
CN_LPR_1Y,2018-06-07,4.31
CN_LPR_1Y,2018-06-08,4.31
CN_LPR_1Y,2018-06-11,4.31
CN_LPR_1Y,2018-06-12,4.31
CN_LPR_1Y,2018-06-13,4.31
CN_LPR_1Y,2018-06-14,4.31
CN_LPR_1Y,2018-06-15,4.31
CN_LPR_1Y,2018-06-19,4.31
CN_LPR_1Y,2018-06-20,4.31
CN_LPR_1Y,2018-06-21,4.31
CN_LPR_1Y,2018-06-22,4.31
CN_LPR_1Y,2018-06-25,4.31
CN_LPR_1Y,2018-06-26,4.31
CN_LPR_1Y,2018-06-27,4.31
CN_LPR_1Y,2018-06-28,4.31
CN_LPR_1Y,2018-06-29,4.31
CN_LPR_1Y,2018-07-02,4.31
CN_LPR_1Y,2018-07-03,4.31
CN_LPR_1Y,2018-07-04,4.31
CN_LPR_1Y,2018-07-05,4.31
CN_LPR_1Y,2018-07-06,4.31
CN_LPR_1Y,2018-07-09,4.31
CN_LPR_1Y,2018-07-10,4.31
CN_LPR_1Y,2018-07-11,4.31
CN_LPR_1Y,2018-07-12,4.31
CN_LPR_1Y,2018-07-13,4.31
CN_LPR_1Y,2018-07-16,4.31
CN_LPR_1Y,2018-07-17,4.31
CN_LPR_1Y,2018-07-18,4.31
CN_LPR_1Y,2018-07-19,4.31
CN_LPR_1Y,2018-07-20,4.31
CN_LPR_1Y,2018-07-23,4.31
CN_LPR_1Y,2018-07-24,4.31
CN_LPR_1Y,2018-07-25,4.31
CN_LPR_1Y,2018-07-26,4.31
CN_LPR_1Y,2018-07-27,4.31
CN_LPR_1Y,2018-07-30,4.31
CN_LPR_1Y,2018-07-31,4.31
CN_LPR_1Y,2018-08-01,4.31
CN_LPR_1Y,2018-08-02,4.31
CN_LPR_1Y,2018-08-03,4.31
CN_LPR_1Y,2018-08-06,4.31
CN_LPR_1Y,2018-08-07,4.31
CN_LPR_1Y,2018-08-08,4.31
CN_LPR_1Y,2018-08-09,4.31
CN_LPR_1Y,2018-08-10,4.31
CN_LPR_1Y,2018-08-13,4.31
CN_LPR_1Y,2018-08-14,4.31
CN_LPR_1Y,2018-08-15,4.31
CN_LPR_1Y,2018-08-16,4.31
CN_LPR_1Y,2018-08-17,4.31
CN_LPR_1Y,2018-08-20,4.31
CN_LPR_1Y,2018-08-21,4.31
CN_LPR_1Y,2018-08-22,4.31
CN_LPR_1Y,2018-08-23,4.31
CN_LPR_1Y,2018-08-24,4.31
CN_LPR_1Y,2018-08-27,4.31
CN_LPR_1Y,2018-08-28,4.31
CN_LPR_1Y,2018-08-29,4.31
CN_LPR_1Y,2018-08-30,4.31
CN_LPR_1Y,2018-08-31,4.31
CN_LPR_1Y,2018-09-03,4.31
CN_LPR_1Y,2018-09-04,4.31
CN_LPR_1Y,2018-09-05,4.31
CN_LPR_1Y,2018-09-06,4.31
CN_LPR_1Y,2018-09-07,4.31
CN_LPR_1Y,2018-09-10,4.31
CN_LPR_1Y,2018-09-11,4.31
CN_LPR_1Y,2018-09-12,4.31
CN_LPR_1Y,2018-09-13,4.31
CN_LPR_1Y,2018-09-14,4.31
CN_LPR_1Y,2018-09-17,4.31
CN_LPR_1Y,2018-09-18,4.31
CN_LPR_1Y,2018-09-19,4.31
CN_LPR_1Y,2018-09-20,4.31
CN_LPR_1Y,2018-09-21,4.31
CN_LPR_1Y,2018-09-25,4.31
CN_LPR_1Y,2018-09-26,4.31
CN_LPR_1Y,2018-09-27,4.31
CN_LPR_1Y,2018-09-28,4.31
CN_LPR_1Y,2018-09-29,4.31
CN_LPR_1Y,2018-09-30,4.31
CN_LPR_1Y,2018-10-08,4.31
CN_LPR_1Y,2018-10-09,4.31
CN_LPR_1Y,2018-10-10,4.31
CN_LPR_1Y,2018-10-11,4.31
CN_LPR_1Y,2018-10-12,4.31
CN_LPR_1Y,2018-10-15,4.31
CN_LPR_1Y,2018-10-16,4.31
CN_LPR_1Y,2018-10-17,4.31
CN_LPR_1Y,2018-10-18,4.31
CN_LPR_1Y,2018-10-19,4.31
CN_LPR_1Y,2018-10-22,4.31
CN_LPR_1Y,2018-10-23,4.31
CN_LPR_1Y,2018-10-24,4.31
CN_LPR_1Y,2018-10-25,4.31
CN_LPR_1Y,2018-10-26,4.31
CN_LPR_1Y,2018-10-29,4.31
CN_LPR_1Y,2018-10-30,4.31
CN_LPR_1Y,2018-10-31,4.31
CN_LPR_1Y,2018-11-01,4.31
CN_LPR_1Y,2018-11-02,4.31
CN_LPR_1Y,2018-11-05,4.31
CN_LPR_1Y,2018-11-06,4.31
CN_LPR_1Y,2018-11-07,4.31
CN_LPR_1Y,2018-11-08,4.31
CN_LPR_1Y,2018-11-09,4.31
